"gene","Genotype.statistic","Diet.statistic","Genotype:Diet.statistic","Genotype.p.value","Diet.p.value","Genotype:Diet.p.value","Genotype.p.adj","Diet.p.adj","Genotype:Diet.p.adj"
"Wnt9b",1.72052875472066,0.262302152635949,0.0336312767612467,0.189631218930127,0.608545275392161,0.854494106169089,0.306334592152211,0.683312047982768,0.91395719319978
"Rundc1",43.4103766384571,35.9410049470147,0.0335986344932719,4.4836619796728e-11,2.04819252114813e-09,0.854563949082475,3.71024738399259e-10,7.15724123373295e-09,0.913971837782735
"Zfp964",2.86337784320998,0.00349464578362224,0.0335462661594885,0.0906234638691241,0.952860333892799,0.854676072100513,0.169315670500199,0.964747248291142,0.914031696818663
"Mtg1",0.0325537414993229,44.2263246893355,0.0335111148757266,0.856818464521835,2.9562334400674e-11,0.854751383361891,0.906142170555643,1.16172408749341e-10,0.914052182312692
"Kctd18",4.58938371110634,0.302203378649775,0.0334199091742332,0.0321755541044146,0.582506922921761,0.854946981215704,0.070232197151342,0.659993399999826,0.914201288480358
"Slco5a1",4.42852258525011,1.38496229905365,0.0332332591908883,0.035348231724787,0.239263480297199,0.85534812853008,0.07612024108986,0.32032338121381,0.914538694312948
"Slx4ip",6.65104444781907,2.92130519340683,0.0331947320013685,0.00991269591019105,0.087423540126568,0.855431075807252,0.0248764957339161,0.134944804422963,0.914538694312948
"Fbxo39",1.5378365207633,0.0153284010616263,0.0331985800861515,0.214946134487366,0.901467874937307,0.855422788821797,0.336476075307834,0.926396401310344,0.914538694312948
"Klhl5",10.5916133208007,28.0408249266492,0.0328363123582985,0.00113679755650092,1.19300258877373e-07,0.856205132553776,0.00351446416470378,3.70370077006865e-07,0.915260019736131
"Apol7c",1.70592958938377,0.0387344072626618,0.0328302595862645,0.19152054581405,0.843976592137959,0.856218241722803,0.30874318354118,0.880885347241395,0.915260019736131
"Mrgpre",2.09198175129913,18.713444834067,0.0327644179024761,0.148080356498284,1.52211466384595e-05,0.856360923170746,0.251385976077345,3.96915417869602e-05,0.915352426218166
"F13a1",1.31410218665064,1.85419690006369,0.0327159436472744,0.251658940797833,0.173302396501519,0.856466063389638,0.379458321386414,0.243933163944588,0.915404695895538
"Tinf2",0.668396691915252,3.95543138209867,0.032653334979758,0.4136151769466,0.046725963113056,0.856601980133724,0.546639674826227,0.0773736774626817,0.915489850993869
"Il12a",0.969224846721583,12.2491435395258,0.0325434950911433,0.324878497539553,0.000465890123841911,0.856840756325607,0.459717671971921,0.0010484299109325,0.915564694460179
"Zfp319",2.6776365600564,2.30556216844348,0.0325822638995314,0.101773163864419,0.128918165100194,0.856756431042003,0.186297996875972,0.189643106492169,0.915564694460179
"Zfp563",0.0181072127823061,9.88482442508931,0.0325599806149239,0.892957922046046,0.00166748119651175,0.856804892647926,0.930159739993824,0.00350033420629634,0.915564694460179
"Klhl40",1.26975432853294,0.173475864291894,0.0322597325361105,0.259818359697809,0.677042840160151,0.857459548178829,0.388736413346929,0.743224596091848,0.916082498148954
"Chac2",2.05061441600317,2.98200028587511,0.0322318082856961,0.152151237096802,0.0842015402660448,0.857520593271252,0.257145227517875,0.130441464824442,0.916082498148954
"Il13",0.186853780631127,0.000453173304751237,0.0322181454526815,0.665550117194603,0.983016109700315,0.857550471480962,0.766479124366769,0.987018272629204,0.916082498148954
"Lsg1",19.4652923069334,25.4441857865985,0.0322226304766787,1.02665254209518e-05,4.57011129224985e-07,0.857540662802448,4.51643876423873e-05,1.36266168719456e-06,0.916082498148954
"Timm8b",18.84872907307,27.5830521802956,0.0321052293767315,1.41792309962104e-05,1.51126445499071e-07,0.85779764981087,6.11054654289955e-05,4.66240552196433e-07,0.916286411994457
"Clec4n",19.5027211414052,0.433798848031851,0.0320333944866583,1.00673903551305e-05,0.510133907725515,0.85795513314411,4.43482849284059e-05,0.591582332291836,0.916394494532888
"Ypel1",3.77526661078829,19.8564039028573,0.0319919717431154,0.0520214016785006,8.3669602117166e-06,0.85804602690232,0.106335847685665,2.23333898599723e-05,0.916431442249938
"Gpr3",0.796767744205486,4.8470245024512,0.03193401870951,0.372065959437742,0.0276985672628821,0.858173294981693,0.505204859317786,0.0481419732341626,0.916477760197304
"Ccdc158",4.63188967245115,27.9973474249671,0.0318953366820258,0.0313879099573687,1.22009341243601e-07,0.858258309190116,0.068743408285265,3.78636043359788e-07,0.916477760197304
"Foxf2",0.926339569038829,1.70146334826125,0.03191597650566,0.335820704275454,0.192102917223777,0.858212940984689,0.471206488761318,0.266546686868248,0.916477760197304
"Hycc1",4.97744238953768,0.0202348389958517,0.0317176427229982,0.0256844838128525,0.886883751659512,0.858649524836892,0.0575056867980467,0.914642769166944,0.916585631628697
"Bcam",2.53222748607183,29.3949149172132,0.0317359885296533,0.11154918788788,5.9314069153256e-08,0.858609081976309,0.200805809693765,1.87831732219367e-07,0.916585631628697
"Psme3ip1",3.18617353633112,22.0677807284805,0.0317662705696351,0.0742699162044068,2.63912243953949e-06,0.85854235236991,0.143386481563175,7.39235862130171e-06,0.916585631628697
"Cdk19",46.0763481478761,47.0786482424791,0.031696023977656,1.15040801804912e-11,6.90125326142052e-12,0.858697198298581,1.00727225980557e-10,2.81392032405165e-11,0.916585631628697
"Pnpt1",6.47181242111468,0.375251260907614,0.0317212046207204,0.01096295149829,0.540158581132401,0.858641671780825,0.0271935326939449,0.620442149129114,0.916585631628697
"Dtnb",10.8503616408749,143.769328883551,0.0317379761526691,0.000988473380342518,4.44574311897967e-33,0.858604701036502,0.00309708974241293,3.92000870788906e-32,0.916585631628697
"Anp32b",29.2926579395666,20.6466996132247,0.0314633953245306,6.25260309137375e-08,5.53656366199761e-06,0.859211253938348,3.70220518436851e-07,1.49997747547162e-05,0.917074201990459
"Eva1b",37.6826736591031,590.190133445435,0.0313190006587817,8.38854299384516e-10,1.36557677571616e-129,0.859531319295252,6.08468423844998e-09,5.29226028055522e-128,0.917295520860793
"Ankrd34b",0.821744881563464,0.390271218059101,0.0313277929754274,0.364675010076266,0.532159817565779,0.859511808508143,0.497595367508708,0.612759291915548,0.917295520860793
"Tpm2",29.6636924046602,120.965100745979,0.0312406034302685,5.16379824269484e-08,4.19918696038099e-28,0.859705413438242,3.08557797343406e-07,3.221025737706e-27,0.917370048779536
"Fam110d",0.593175295637864,8.2899741496412,0.031236796176025,0.44119763102714,0.00398820246993322,0.859713873814771,0.573637977492512,0.00794857005058199,0.917370048779536
"Rhbdl3",21.720123225295,605.971185035933,0.0311777251087174,3.16303936874772e-06,5.55512895012022e-133,0.859845208112888,1.50452343089149e-05,2.20538619319773e-131,0.917450046047426
"Ccin",0.00671494646686768,0.915148770388394,0.031125543645454,0.934690966169057,0.338756757554104,0.859961331332134,0.958118575246158,0.426841906077423,0.91751380375545
"Ubtf",10.9414128221553,11.8482831522412,0.0309946981523706,0.000941069598341033,0.000577632867075473,0.860252953483015,0.00296339521226485,0.00129008372357128,0.917704635197473
"Or1e1",0.742312428301803,0.717673967507069,0.0309998598783441,0.388925398977926,0.396912140574752,0.860241437265186,0.521805037847322,0.482093792413644,0.917704635197473
"Npas3",23.3762253828819,0.206628474707646,0.0308847523857873,1.33623031392555e-06,0.649424942394788,0.860498486369777,6.67377134696722e-06,0.719633044275306,0.917906406883863
"Boll",0.202530463489278,0.0117447432815448,0.0308350584827407,0.652688050899392,0.913700134811443,0.86060961152781,0.755551056431932,0.935894348645513,0.917964786817704
"Bbs2",27.4923765751186,20.4325556304605,0.030749375202549,1.58376023085619e-07,6.1916173831687e-06,0.86080143288289,8.9354818986642e-07,1.66883517380091e-05,0.91810922764136
"Otor",0.537278182305733,0.114311206864482,0.0305723701818254,0.463566480148492,0.735289746322111,0.861198572812086,0.594318808867124,0.791659690493783,0.918472622832023
"Smarcc2",6.13902599861006,6.44606049691933,0.030443002970551,0.0132263989887472,0.0111229682748553,0.861489579422952,0.0321322531850506,0.0207173079997505,0.918722786101513
"Trpv3",0.140807286436568,0.357708570011776,0.0303447337885478,0.70748142012779,0.549784397985231,0.861711058262853,0.798504486173755,0.629490760129826,0.918898774590177
"Procr",7.16156984793784,0.484038435732798,0.0302868666393957,0.00745070583934474,0.486602083898379,0.86184165198963,0.0193144033997475,0.568873239934921,0.918917631955666
"Dlgap3",0.0584594458464465,6.52686022537659,0.030305254978953,0.808948652719753,0.0106287681078866,0.861800139534372,0.872639487064711,0.0198718652069917,0.918917631955666
"Usp48",2.64860182899665,70.4932016019199,0.0301847645183484,0.103647526397933,4.74195362711304e-17,0.862072388405928,0.189133496320534,2.46360610241044e-16,0.919103443118051
"Ptcd3",14.2883812285303,21.1405965444234,0.0300816502239894,0.000157018031642124,4.27868282548328e-06,0.862305820573376,0.000575108573591102,1.17029272979989e-05,0.919144759606025
"Hamp",0.876839676581226,41.7054428268472,0.0301006622903606,0.349073402377893,1.07115977618549e-10,0.862262749730853,0.485422278556597,4.07651804465073e-10,0.919144759606025
"Dio2",0.0390666404929753,0.0164901919469819,0.0300678836004542,0.843317529230655,0.897821773440834,0.862337016891541,0.896758308178439,0.923349024217884,0.919144759606025
"Gpr132",13.6232645820937,1.03887315290816,0.0301051065091367,0.000223644879504312,0.30808878658068,0.862252683606161,0.000794644772689739,0.394208474787984,0.919144759606025
"Smarcd1",22.55693994564,15.7993783351898,0.029990220633725,2.04589848485046e-06,7.05277628784416e-05,0.862513145628722,9.96143871908794e-06,0.000172966761544733,0.919272293831765
"Chrd",0.319669663151644,5.37488811405293,0.0298934773973454,0.571808853902553,0.0204327968494035,0.862732874613226,0.690147761750842,0.036461412021824,0.919446277750244
"Csrnp1",19.40424356314,10.5872571845922,0.0297575857866012,1.05998499696942e-05,0.00113947864007117,0.863042139059953,4.6580388217255e-05,0.00244525956815273,0.919715653887578
"Ccl20",12.1821680987633,7.42457313327082,0.0297027507146095,0.000482914569170985,0.00643621940029786,0.863167139530712,0.0016090891386686,0.0124361755910076,0.919788643544445
"Casp1",13.2798093071511,16.6897996883163,0.0296583957795779,0.000268560234072189,4.40878496033722e-05,0.86326833672522,0.000941088251882243,0.000110182393366205,0.919836260596779
"Ccdc60",0.0698476798709327,7.27475146026189,0.0296304874706465,0.791559812473275,0.00699547825045114,0.863332050359668,0.86069599110101,0.0134544959804553,0.919843934260935
"P2ry6",41.4525820340315,231.325628664977,0.0295809405719235,1.21892670981552e-10,4.04527721943854e-52,0.863445240249529,9.6219544401878e-10,5.45525909700092e-51,0.919844111233824
"Slc17a3",0.398406724111432,0.528270441469125,0.0295981559774754,0.52791622089276,0.467338426140246,0.863405900598958,0.652911838741498,0.550954710512981,0.919844111233824
"Slc2a4",2.43106070811933,14.1970033067828,0.0295273973923525,0.118958922910122,0.000164827589346621,0.863567669421533,0.211524403343681,0.00039052382413318,0.919914329527114
"Cntn4",1.58071382653366,0.348288908012183,0.0294957695931077,0.208663969567152,0.555086094929438,0.863640041670071,0.329015153796816,0.634668191006355,0.919931219047428
"Adat3",0.691061395778934,4.38566342307987,0.0294340811859985,0.405807696397816,0.036247572875345,0.863781315073841,0.539034753898094,0.0615611168292979,0.920013256459427
"Faf2",3.92009722806468,21.9252466100115,0.0294127925858246,0.0477177759681029,2.84247736002653e-06,0.863830103733454,0.0986413816907303,7.93329972379146e-06,0.920013256459427
"Prss33",16.2960860132235,0.176641615999346,0.0291627700294819,5.42590362823685e-05,0.674277277291587,0.864404464670644,0.000213843664302206,0.74062362779097,0.920564739037168
"Wdfy4",0.923437010270167,0.149966153624413,0.0290459603467942,0.336578941823566,0.698569408059122,0.864673672547356,0.471958600625619,0.76077975745874,0.92079119189096
"Ackr4",5.6552541609564,4.11063809901143,0.0289672800682209,0.0174070109992673,0.0426197500201042,0.864855318787538,0.0409435606590546,0.0712239908703528,0.920912188881583
"Xpot",5.91266632080815,16.6135643500827,0.0289477482805934,0.0150360058207524,4.58952118736673e-05,0.864900450416708,0.0359754618174904,0.000114558559065739,0.920912188881583
"Nap1l4",38.9277840758648,12.8253663502633,0.0288966629475435,4.43407115692062e-10,0.000342286449536773,0.865018566186582,3.31286668372723e-09,0.000781950391454043,0.920977708125261
"Lepr",0.164446512903431,0.848344750234912,0.0288312881432731,0.685097074362459,0.357025613041977,0.86516987783437,0.781233366918715,0.445857442341895,0.921018319261612
"Ect2l",0.271740498846213,0.533090314315293,0.0288523986450613,0.60216899876401,0.465314051070324,0.865120997763734,0.714812193179827,0.549240698829928,0.921018319261612
"Etv6",25.6103629342487,0.571047192969591,0.0288012853536698,4.19316304401917e-07,0.449846767397456,0.865239379139611,2.24735314018769e-06,0.534113052223239,0.921032069469325
"Dlx2",0.128829448956615,0.106653525460315,0.028731148127428,0.719650372540305,0.743988109191683,0.865401997090859,0.808264036723026,0.798647658993143,0.921092013543438
"Ireb2",3.92904393318948,14.2215888966898,0.0287281861419634,0.047464564855704,0.000162688716313536,0.865408869147865,0.098230225321843,0.000385849371329655,0.921092013543438
"Ifnar1",11.4459773625561,0.67057290028105,0.0286951677941778,0.000717056997976045,0.41285597136425,0.865485499198128,0.00230890934837905,0.498040216845468,0.921113343170389
"Sephs2",37.4452057199485,704.666969048119,0.0286335765424685,9.47368261123164e-10,3.69195795838696e-154,0.865628563468243,6.84738596194571e-09,1.73181555298745e-152,0.921205369569963
"Cbarp",3.63567055669697,33.4378353824069,0.0285902431548743,0.0565597339215722,7.40297950073415e-09,0.865729313211419,0.114164532371209,2.49324016828988e-08,0.92125235559246
"Tnni1",0.584062398451453,8.13897767435586,0.0283850608090292,0.444728107274986,0.00433420656326594,0.866207430075355,0.577075845194112,0.00858873633190646,0.921640628797003
"Jph3",2.56076593615601,0.25774438925924,0.0283876693309391,0.109552025791341,0.611676355103614,0.866201340552383,0.197976942800673,0.686165129705136,0.921640628797003
"Slc27a5",0.195233517628719,0.750819472505825,0.0283262454202823,0.658598012696035,0.38622120056422,0.866344809454435,0.760121949418801,0.471819459740605,0.921666304803257
"Fam241b",12.8619692087143,18.6402503960149,0.0283296433116589,0.000335657712839521,1.58165808390372e-05,0.866336868762945,0.00115434198011597,4.12046232901742e-05,0.921666304803257
"Optc",2.31448200853463,3.60465665610974,0.0282336950087273,0.128180525230988,0.0576239075273928,0.866561283487497,0.223930936364974,0.0933277953058082,0.921776108438504
"Slc14a2",0.0165786029651455,3.3092216170478,0.0282353070294088,0.897549735206162,0.0688982928577846,0.866557509875843,0.933032126705243,0.109335820692811,0.921776108438504
"Slc35a4",53.5714117784565,6.07246832077904,0.0282089233330185,2.53222173953716e-13,0.0137339443617261,0.866619285937243,2.55529902383424e-12,0.0251799293056787,0.921777567614226
"Hbegf",0.790545442182935,3.55107206065563,0.0280980984690639,0.373939665918803,0.059512979159591,0.866879101631391,0.507344831387876,0.0960337822722973,0.921993670756283
"Baz2b",2.00946387611648,3.42746199881461,0.0278165574504597,0.156326988881785,0.0641266569484958,0.867541519580112,0.262837971080344,0.102613998736794,0.922416888352525
"Sh2b2",0.00100346782385304,15.2135270848326,0.027847415966888,0.974729320850988,9.61428198795128e-05,0.867468747126853,0.983673454987385,0.000233082615308137,0.922416888352525
"Dip2a",0.369133913947929,60.1591175688499,0.027808566929645,0.543479588726374,8.9195296154932e-15,0.867560370079794,0.666227485291786,4.1972588479729e-14,0.922416888352525
"Prox2",5.70621221353712,0.263110435912081,0.0278366663866403,0.016908784540429,0.607993592699645,0.867494092742767,0.0399280844283421,0.682881017690597,0.922416888352525
"Zfp36l2",26.5357082106572,0.963078182092808,0.0278096968697848,2.59724101788104e-07,0.326417454302624,0.867557704260273,1.42725496448514e-06,0.413889296851586,0.922416888352525
"Tmem210",1.4613808414869,1.60590114975139,0.0277438027786343,0.226716448070528,0.20507503017262,0.867713258513917,0.350021823038124,0.281261185308904,0.922519184116984
"Tpcn1",0.156823353122199,884.549881422715,0.0276832802415311,0.692099924937336,1.22645549733895e-192,0.86785629965242,0.78586051469864,7.53321363403246e-191,0.92255074382461
"Ranbp10",0.653207427964467,14.2324932392964,0.0276976691829062,0.418972241775394,0.000161749040401951,0.867822277762423,0.551971766845657,0.000383844457008684,0.92255074382461
"Zfp740",7.36631919364072,40.0187856387343,0.0276537726544624,0.00664803602874476,2.53724261136842e-10,0.867926097214495,0.0174363652013984,9.4181751391662e-10,0.922564689111234
"Klk1b9",0.04924684013704,4.89250533283066,0.027614826958765,0.824379984796158,0.0269781702125946,0.868018278391555,0.884012979282368,0.0469851997164993,0.922602423754692
"Prpf38a",0.00163882637386079,0.0944677551638708,0.0275017067807478,0.967708688905168,0.758573682682296,0.868286403732003,0.978773027360307,0.810517746884829,0.922723478812774
"Erp27",0.41394757725327,2.06676645251036,0.0274950339518159,0.519975689291596,0.150546868797716,0.868302237818717,0.645981094077187,0.216815730261937,0.922723478812774
"Nsdhl",4.3819692519593,332.450587037702,0.0275160371814322,0.0363262029295616,4.98143548133684e-74,0.868252405512672,0.0779643466619824,9.72216131051795e-73,0.922723478812774
